business_id,market_trend_score,industry_growth_rate,competitor_count,customer_acquisition_cost,customer_retention_rate,advertising_budget,brand_reputation_score,social_media_engagement,sentiment_score
MKT-00347,9,12.48,201,287.33,76.26,1579657.68,2.24,398918,3.24
MKT-00348,9,5.34,117,494.73,61.55,3746974.49,1.26,472691,1.8
MKT-00349,4,2.61,270,473.46,94.05,4107374.62,2.59,897283,3.83
MKT-00350,9,13.62,72,253.87,72.09,1842079.48,2.09,700583,2.97
MKT-00351,10,6.11,252,205.5,65.52,714821.37,1.2,504155,1.49
MKT-00352,1,7.08,120,221.79,68.65,1224672.32,4.53,576499,1.43
MKT-00353,8,0.22,84,282.96,59.63,1338760.77,3.7,163474,4.85
MKT-00354,7,-0.35,334,125.74,68.36,2214320.33,3.52,446364,1.37
MKT-00355,8,1.36,335,187.99,56.52,230607.61,1.03,969688,3.93
MKT-00356,9,5.97,56,151.4,68.69,1124375.77,2.32,514469,3.92
MKT-00357,9,0.32,135,407.04,91.76,788340.11,1.0,273411,2.53
MKT-00358,4,0.71,60,313.13,80.98,3682430.32,2.56,93077,1.6
MKT-00359,8,9.06,86,408.87,62.2,1967461.75,4.48,253531,2.76
MKT-00360,4,3.06,102,175.45,59.37,2199759.26,3.55,290299,3.74
MKT-00361,7,5.06,332,422.73,58.25,3542397.4,1.97,78940,1.74
MKT-00362,1,-0.71,289,203.21,89.17,1456203.57,1.06,326380,3.45
MKT-00363,4,9.44,230,36.81,91.45,2004436.62,4.28,831807,4.18
MKT-00364,10,-1.97,309,158.31,91.79,4464002.57,3.02,280934,3.05
MKT-00365,10,3.92,453,183.18,71.92,1679033.07,4.31,126711,3.12
MKT-00366,8,1.33,129,456.02,76.83,1085246.17,2.81,749358,3.05
MKT-00367,9,10.85,180,126.32,76.36,1545659.1,2.88,74963,1.85
MKT-00368,10,6.93,19,37.05,76.09,1783747.89,4.55,155032,4.4
MKT-00369,5,-0.09,389,429.43,62.72,3175516.24,1.47,134211,2.34
MKT-00370,1,-4.51,384,254.3,55.2,2097545.69,4.68,242018,2.39
MKT-00371,10,0.14,237,172.14,92.26,3875675.57,1.39,329896,1.67
MKT-00372,10,1.57,14,369.96,62.85,699593.24,1.59,937126,4.61
MKT-00373,2,-1.01,370,173.22,50.54,544273.36,4.4,302577,4.42
MKT-00374,10,7.23,293,253.29,92.87,4203892.96,2.96,543675,1.92
MKT-00375,1,2.23,74,493.26,91.41,3942294.66,1.02,436891,3.01
MKT-00376,2,10.45,153,381.15,92.82,768545.91,2.52,182416,4.53
MKT-00377,3,14.12,214,189.05,54.49,3831834.18,2.58,485139,2.25
MKT-00378,10,14.88,191,184.42,58.51,3778544.01,4.25,61485,1.53
MKT-00379,6,0.99,241,483.07,60.19,1180268.65,4.26,910403,4.67
MKT-00380,8,8.88,196,29.36,74.39,255578.94,1.41,900664,4.13
MKT-00381,8,12.94,327,407.86,57.13,245060.4,1.23,423059,1.77
MKT-00382,6,12.42,495,304.51,61.89,2296566.6,4.05,774375,3.52
MKT-00383,7,3.73,19,84.9,90.8,1834990.35,4.0,457679,2.26
MKT-00384,6,-4.65,259,216.26,75.61,4605822.44,3.62,863268,1.14
MKT-00385,1,7.63,77,436.23,83.11,355667.44,1.52,16279,3.59
MKT-00386,3,1.71,219,313.19,73.45,1862370.97,2.82,464088,3.26
MKT-00387,7,2.14,474,415.98,51.71,616487.28,2.24,900542,3.43
MKT-00388,5,-4.11,380,325.04,65.02,4201411.86,1.1,274150,1.45
MKT-00389,7,3.34,29,443.91,62.44,1213030.99,2.95,197192,4.09
MKT-00390,7,-0.76,305,151.01,91.42,1567907.63,1.91,5910,4.32
MKT-00391,10,2.68,11,271.98,58.91,882287.35,3.84,68156,3.65
MKT-00392,9,0.76,424,429.62,87.89,2308132.01,2.07,468272,3.07
MKT-00393,3,14.91,313,348.29,68.31,4797511.62,3.08,794821,1.98
MKT-00394,8,4.59,124,481.36,53.68,1182264.81,3.9,774077,3.41
MKT-00395,10,3.63,148,70.34,53.36,4420969.47,1.44,43673,2.24
MKT-00396,4,9.61,93,472.77,53.33,4809368.37,1.5,499194,2.42
MKT-00397,6,0.06,48,61.76,65.2,1327493.18,3.42,670010,3.92
MKT-00398,1,4.41,216,409.4,56.94,3537838.98,1.44,185887,2.61
MKT-00399,1,15.0,153,76.31,82.82,1236659.9,1.87,368374,4.46
MKT-00400,6,11.11,159,284.34,56.99,1230077.42,2.83,115809,3.84
MKT-00401,8,10.72,240,44.56,91.88,3166804.69,2.58,870643,3.0
MKT-00402,5,12.01,447,409.15,66.12,4082112.29,3.67,917625,1.1
MKT-00403,4,-3.44,68,153.1,60.04,272072.3,3.58,537478,3.93
MKT-00404,7,11.83,196,332.91,87.95,1610728.46,4.25,15537,4.87
MKT-00405,4,-4.92,90,339.54,75.21,2929782.97,1.68,824647,3.67
MKT-00406,8,8.68,301,335.2,78.26,1014784.87,2.5,490805,1.96
MKT-00407,4,0.23,320,424.34,85.85,4400697.97,2.56,224702,2.83
MKT-00408,6,2.59,172,55.01,82.2,1422027.4,1.28,138484,2.91
MKT-00409,8,-0.5,73,479.32,86.75,1313121.86,3.62,436802,2.86
MKT-00410,6,7.4,358,430.87,50.7,3129321.64,4.62,215867,2.22
MKT-00411,8,1.02,476,8.2,92.94,1395138.01,2.8,456705,2.51
MKT-00412,4,-0.27,73,195.12,85.41,1389508.05,4.9,385996,3.31
MKT-00413,10,4.17,329,477.85,94.6,140886.18,1.25,703058,3.35
MKT-00414,6,2.03,56,22.65,82.89,1569724.63,2.09,953515,2.36
MKT-00415,9,6.47,28,445.06,66.64,4208074.72,3.2,628753,3.96
MKT-00416,2,0.25,305,320.07,71.67,644939.59,2.58,956281,2.61
MKT-00417,4,1.06,356,309.48,53.22,2835191.48,3.87,94489,2.65
MKT-00418,2,12.92,48,492.42,77.37,2757122.72,4.95,284562,3.77
MKT-00419,4,-1.53,187,63.77,52.35,4561261.01,1.42,783403,3.81
MKT-00420,2,-1.67,497,415.17,73.8,2218048.43,1.15,344210,2.45
MKT-00421,8,-4.23,341,26.85,51.1,4547380.78,3.51,51916,4.96
MKT-00422,2,-2.11,242,368.64,94.6,240134.19,2.7,830410,4.14
MKT-00423,10,-2.51,477,142.88,92.01,736957.22,4.17,42832,4.44
MKT-00424,10,-4.31,330,494.19,90.75,1472973.45,1.18,521762,2.47
MKT-00425,6,-4.25,387,110.59,51.09,3099263.66,2.87,843970,4.48
MKT-00426,10,6.12,453,190.66,56.71,732634.62,3.25,951080,2.03
MKT-00427,4,2.24,186,321.39,65.15,4816453.1,2.41,216048,4.78
MKT-00428,10,-0.8,68,383.39,69.34,2173038.8,3.59,686963,2.43
MKT-00429,3,0.63,9,466.77,92.48,684402.82,4.48,231068,3.75
MKT-00430,8,12.55,197,294.38,56.79,1074597.75,4.45,212358,2.47
MKT-00431,4,1.86,38,267.91,83.45,856352.81,1.72,992478,4.33
MKT-00432,5,3.89,424,63.43,66.18,4180068.32,3.06,405096,4.57
MKT-00433,10,5.83,17,477.2,77.36,3433065.01,1.63,308508,1.06
MKT-00434,1,3.46,150,447.91,84.53,4601118.68,1.06,584355,4.3
MKT-00435,3,9.69,429,110.86,79.22,2224613.33,1.36,67391,4.73
MKT-00436,3,6.57,160,86.66,56.29,2259824.42,2.18,862849,2.94
MKT-00437,5,2.38,203,485.49,58.43,4954387.07,1.61,698100,4.86
MKT-00438,10,-4.12,444,247.5,58.96,2425999.19,1.43,628897,4.89
MKT-00439,5,3.95,239,215.53,81.16,552145.71,4.14,50227,2.16
MKT-00440,1,13.16,240,442.3,82.38,946367.93,2.77,292655,2.33
MKT-00441,10,-0.9,233,124.23,66.97,3195208.38,2.12,32384,1.55
MKT-00442,9,6.56,71,62.98,81.77,1085644.77,4.93,372646,2.85
MKT-00443,3,5.46,174,124.16,90.47,1067692.72,4.99,990237,1.99
MKT-00444,8,8.38,468,326.97,91.3,4283634.42,1.9,733411,2.67
MKT-00445,10,2.39,367,432.79,92.91,904910.07,2.55,77872,3.16
MKT-00446,3,1.37,35,421.36,50.37,4173494.16,1.59,815212,1.26
MKT-00447,3,9.4,37,330.97,51.31,2704684.31,3.68,33943,4.03
MKT-00448,1,2.07,223,370.68,89.98,3709163.78,4.37,204980,2.0
MKT-00449,4,3.02,73,318.77,55.53,3923338.04,2.8,450435,4.67
MKT-00450,6,14.79,139,229.04,64.52,1173604.62,1.82,669931,4.71
MKT-00451,2,4.96,117,20.0,67.59,2158713.48,4.82,830751,3.83
MKT-00452,8,-0.99,237,488.22,74.92,2728612.72,1.23,482535,1.13
MKT-00453,9,-2.62,245,487.28,70.86,434099.52,2.78,130595,4.68
MKT-00454,9,-2.92,467,12.09,82.18,4861746.04,2.29,698048,2.89
MKT-00455,6,-2.42,40,262.7,62.8,4543066.34,2.63,382835,1.99
MKT-00456,4,11.59,287,483.54,88.62,702258.02,4.57,83848,3.75
MKT-00457,3,-0.28,421,282.11,83.72,4358359.82,3.3,51714,2.85
MKT-00458,9,2.63,350,134.72,63.51,1996840.61,2.57,814708,3.74
MKT-00459,1,6.34,14,22.35,58.35,2882943.13,2.01,768445,2.58
MKT-00460,2,0.04,495,277.84,78.87,1563409.22,2.0,71473,3.22
MKT-00461,7,2.52,281,358.15,88.27,2355780.44,2.8,701217,3.22
MKT-00462,8,6.33,83,197.58,94.53,2898932.44,4.11,357663,3.04
MKT-00463,6,13.53,170,416.74,62.86,1968599.37,1.78,763057,3.44
MKT-00464,2,1.69,199,181.96,56.92,511490.18,2.84,108102,3.95
MKT-00465,9,13.13,233,458.98,93.56,554545.73,3.03,105679,1.54
MKT-00466,1,-3.29,331,177.84,81.04,259734.08,3.74,78247,4.9
MKT-00467,8,4.7,178,46.41,53.9,2919299.64,4.02,798260,3.83
MKT-00468,9,6.69,474,495.36,54.38,904698.0,4.17,970797,4.4
MKT-00469,8,1.52,382,397.48,83.16,4163099.83,4.09,378478,1.03
MKT-00470,3,4.47,36,74.33,69.27,2869349.6,2.62,895072,1.12
MKT-00471,5,-2.47,351,221.23,77.53,2635529.64,1.75,471750,1.86
MKT-00472,6,-0.99,237,388.86,73.06,4343767.81,4.09,106930,2.13
MKT-00473,9,1.58,133,146.76,65.66,667947.28,1.28,822727,4.96
MKT-00474,9,-1.49,234,491.72,87.22,2900582.77,3.84,724756,3.24
MKT-00475,2,1.73,52,210.09,93.96,1354050.98,1.74,940803,1.62
MKT-00476,2,9.58,470,72.92,82.88,1714687.57,3.31,209024,4.44
MKT-00477,5,3.43,210,482.17,58.83,1717900.36,4.35,157470,3.0
MKT-00478,9,1.76,305,445.81,75.38,2887531.09,1.31,326210,3.06
MKT-00479,1,5.28,87,143.11,68.2,1165686.1,4.66,538242,3.5
MKT-00480,10,4.76,350,270.63,92.38,2866372.81,2.12,358332,1.62
MKT-00481,2,5.42,278,362.15,75.52,3828922.78,3.36,947598,1.36
MKT-00482,4,0.05,328,97.9,55.21,3064140.63,3.44,100389,4.63
MKT-00483,1,13.3,94,492.62,57.01,3800555.81,4.81,600667,1.74
MKT-00484,8,10.05,340,480.24,74.0,4551184.99,1.84,566194,4.81
MKT-00485,10,5.65,495,123.24,73.24,4281129.4,4.68,918456,4.52
MKT-00486,1,-3.83,398,301.09,76.23,4753301.53,3.42,372478,4.41
MKT-00487,1,7.45,457,316.91,72.62,233197.54,4.55,529696,1.49
MKT-00488,1,9.09,247,459.01,91.96,2819449.45,4.76,496822,2.77
MKT-00489,1,14.32,258,27.5,65.24,2674013.33,1.06,841738,2.95
MKT-00490,4,10.41,115,416.43,61.91,4295897.98,1.26,542428,4.9
MKT-00491,6,6.95,398,135.56,50.39,3374220.56,4.22,521896,4.14
MKT-00492,4,11.22,78,164.07,59.85,301577.43,3.98,181742,2.77
MKT-00493,1,0.8,320,433.18,90.46,3232606.69,3.04,115174,1.84
MKT-00494,5,6.81,33,233.79,53.99,2541879.6,2.71,557491,1.35
MKT-00495,8,5.1,307,323.81,86.43,3577854.86,1.23,394047,4.23
MKT-00496,2,5.75,44,473.74,68.0,4665215.07,2.8,869571,3.87
MKT-00497,2,13.62,484,57.88,55.61,2890131.76,3.26,34931,1.33
MKT-00498,5,4.28,199,214.0,59.96,2041403.62,1.07,568495,3.3
MKT-00499,2,3.08,33,357.3,89.78,3938289.88,1.62,245483,4.21
MKT-00500,7,8.88,123,270.28,54.17,1704953.88,1.68,287677,4.87
MKT-00501,5,9.44,65,265.02,52.44,1036673.18,4.02,951016,4.51
MKT-00502,3,8.15,137,368.65,84.63,2381377.71,4.77,816232,2.94
MKT-00503,1,11.83,67,315.62,58.65,2288963.54,3.87,12425,4.23
MKT-00504,2,11.52,217,79.49,57.41,4746933.05,2.42,77600,4.37
MKT-00505,1,12.02,149,277.72,88.3,734026.21,2.85,643730,3.05
MKT-00506,3,10.3,36,142.85,61.39,2647022.04,1.16,247648,1.68
MKT-00507,1,4.07,233,226.74,76.97,2275443.83,3.96,379147,1.06
MKT-00508,6,5.56,183,487.17,67.02,2923507.74,4.62,281891,2.72
MKT-00509,6,10.51,250,73.57,86.19,2586810.78,1.72,351331,3.09
MKT-00510,5,-4.19,457,499.64,88.68,2649512.77,2.15,493965,3.69
MKT-00511,4,-4.01,239,437.66,71.88,2894918.53,1.18,806739,2.45
MKT-00512,10,6.15,297,120.6,90.2,1730053.32,2.37,715504,1.22
MKT-00513,3,5.04,238,350.84,76.02,136690.75,1.41,717763,2.84
MKT-00514,1,9.58,108,238.9,93.91,1955672.09,3.88,344868,1.95
MKT-00515,2,-4.76,162,95.74,94.82,266894.62,3.08,200194,2.2
MKT-00516,4,14.6,27,368.42,82.66,357483.53,1.88,477843,4.67
MKT-00517,7,1.85,265,171.05,91.03,978012.59,2.75,189988,4.82
MKT-00518,9,14.77,258,469.91,63.67,1409542.58,2.21,867457,3.94
MKT-00519,1,6.31,371,332.53,60.33,4072196.05,2.06,65351,3.66
MKT-00520,3,8.87,472,58.38,92.96,1134642.43,3.88,470490,4.14
MKT-00521,4,3.18,361,461.76,64.67,2053189.82,2.92,893821,2.52
MKT-00522,9,9.9,231,348.99,58.75,1204646.51,2.93,583202,3.22
MKT-00523,3,5.04,252,418.19,77.28,90491.29,4.84,381354,2.13
MKT-00524,8,3.08,489,421.07,74.09,3063459.49,1.12,417686,1.87
MKT-00525,10,-3.33,33,79.71,75.65,4088506.94,4.49,243377,3.16
MKT-00526,7,4.05,465,279.97,50.25,3825004.66,3.83,600323,4.53
MKT-00527,7,13.76,458,238.63,73.23,4016663.55,4.46,250601,1.82
MKT-00528,7,9.47,38,200.84,80.71,3295079.85,3.91,548022,1.68
MKT-00529,5,11.32,7,249.28,80.94,219040.94,4.74,900095,4.85
MKT-00530,5,8.37,228,65.51,52.72,547417.82,3.29,343343,2.33
MKT-00531,1,5.08,359,203.22,81.06,4928117.33,1.78,819145,1.8
MKT-00532,4,10.46,333,115.83,81.92,4293218.67,2.34,43319,1.47
MKT-00533,1,-0.86,135,397.3,57.82,1190395.5,4.39,772989,1.21
MKT-00534,1,3.51,70,481.55,92.67,2653377.31,3.19,106637,4.92
MKT-00535,8,3.71,275,22.06,54.99,3577568.2,3.55,608722,1.25
MKT-00536,8,-3.12,295,295.17,65.5,1695018.37,2.86,11190,2.79
MKT-00537,2,3.91,151,191.27,58.66,2886298.98,1.11,470400,2.65
MKT-00538,2,4.58,349,86.31,67.54,2694722.64,3.12,445347,3.2
MKT-00539,9,0.65,66,309.95,80.11,418230.71,4.37,451127,3.18
MKT-00540,1,-1.27,95,189.61,93.31,2472722.68,2.58,410472,2.81
MKT-00541,10,14.16,113,125.1,92.09,4982169.78,3.6,870052,4.62
MKT-00542,9,6.89,111,73.79,88.01,633530.03,2.81,166330,4.88
MKT-00543,1,12.94,374,274.11,62.06,979769.01,4.45,948924,4.97
MKT-00544,7,0.35,292,463.01,79.03,202745.77,3.59,139278,3.44
MKT-00545,7,13.38,320,292.32,58.25,836912.82,2.13,754432,4.0
MKT-00546,6,-1.46,339,353.59,69.92,462655.03,3.92,582165,4.95
MKT-00547,6,4.7,39,148.71,77.2,491166.07,3.08,605955,1.31
MKT-00548,2,10.14,255,95.67,71.81,2731934.57,4.58,436897,4.56
MKT-00549,4,14.32,408,355.38,50.17,4096152.56,3.93,215102,2.37
MKT-00550,3,-3.01,432,126.65,55.72,4851728.56,1.04,418877,4.43
MKT-00551,4,11.38,406,443.25,73.72,1169783.65,1.68,830280,1.07
MKT-00552,5,13.59,36,412.83,81.0,1450257.11,1.02,102537,4.23
MKT-00553,7,14.13,407,383.23,75.66,2060991.27,1.06,71122,3.87
MKT-00554,8,-3.47,439,185.02,72.48,415370.14,4.64,793674,3.94
MKT-00555,3,12.49,223,136.18,77.12,124053.69,4.3,70505,3.26
MKT-00556,2,1.71,341,133.76,76.34,1462031.82,3.71,145787,3.58
MKT-00557,2,-2.3,283,111.58,77.34,4073080.04,3.82,285404,1.12
MKT-00558,4,2.64,377,83.62,64.92,3399846.76,2.97,666749,3.99
MKT-00559,5,-2.17,263,148.28,68.41,3744174.72,3.41,497224,1.79
MKT-00560,3,-4.69,261,20.28,94.83,3524706.11,4.0,308705,3.38
MKT-00561,9,-1.81,424,226.27,82.36,3090736.28,2.55,335211,3.29
MKT-00562,5,6.86,132,452.51,85.39,4180816.25,3.62,364809,1.23
MKT-00563,7,3.72,472,206.05,72.81,141676.25,2.35,141736,1.79
MKT-00564,3,4.39,163,331.09,91.17,3843283.34,2.16,35989,2.85
MKT-00565,5,11.04,229,454.17,86.27,4197964.6,4.38,892513,4.07
MKT-00566,9,10.17,286,119.94,65.81,2484721.39,3.14,566112,4.3
MKT-00567,1,0.51,88,279.96,56.55,3632530.95,3.23,416499,1.1
MKT-00568,1,3.05,29,279.26,85.53,3016271.32,2.17,683921,1.82
MKT-00569,4,4.59,330,434.38,90.51,1397237.08,1.1,306533,3.26
MKT-00570,5,13.57,72,394.48,94.86,183983.48,3.66,238009,4.98
MKT-00571,10,-0.66,42,446.41,71.38,2689430.66,1.77,623598,3.92
MKT-00572,9,11.8,117,207.04,90.75,1243148.11,4.23,201219,2.84
MKT-00573,5,-2.92,210,78.97,54.45,3293948.27,4.43,200693,1.23
MKT-00574,3,-3.42,393,436.22,89.53,1184943.82,2.15,833415,1.99
MKT-00575,5,3.74,191,172.79,83.79,2723956.55,4.61,90711,2.32
MKT-00576,10,-0.91,318,434.86,83.56,2142778.16,3.89,744277,2.97
MKT-00577,9,4.74,210,310.8,94.99,1693383.61,2.98,724592,2.07
MKT-00578,7,9.85,132,496.78,84.47,998642.03,1.34,933898,3.94
MKT-00579,8,14.26,274,465.56,77.72,391392.88,4.94,315899,2.33
MKT-00580,2,9.86,390,466.04,59.29,2584586.49,2.59,811472,3.18
MKT-00581,2,12.43,93,65.86,94.35,3695505.03,4.84,9412,2.29
MKT-00582,1,7.71,5,50.77,75.59,2044438.05,4.06,209969,1.53
MKT-00583,2,14.99,457,409.01,83.28,2423842.6,1.25,525814,4.89
MKT-00584,7,14.26,447,127.01,52.46,4946023.73,4.68,289877,3.34
MKT-00585,2,8.44,109,193.83,64.19,3408534.77,3.54,170068,2.17
MKT-00586,9,13.03,142,473.67,63.5,1280865.42,4.81,656921,3.98
MKT-00587,8,5.56,268,256.81,85.96,371161.4,2.2,539931,2.9
MKT-00588,1,12.55,427,285.41,75.2,3893841.32,2.64,47090,1.19
MKT-00589,6,-0.95,335,98.48,61.06,797394.62,3.0,696080,3.2
MKT-00590,9,-1.1,341,182.46,71.53,1318143.66,2.41,252422,2.72
MKT-00591,5,12.0,290,14.19,63.98,1152653.5,3.45,181020,1.75
MKT-00592,9,4.41,412,232.12,81.32,3878492.02,1.49,390217,1.42
MKT-00593,1,9.08,247,353.72,67.6,2757018.24,1.8,380908,4.0
MKT-00594,6,4.1,194,433.66,74.49,3471061.76,2.9,309660,1.95
MKT-00595,1,14.13,9,116.39,58.29,139276.05,4.87,988641,3.38
MKT-00596,9,-1.58,454,130.66,54.03,4084753.32,2.7,221630,2.04
MKT-00597,4,2.63,347,368.65,83.31,2293666.81,1.86,934958,4.13
MKT-00598,7,9.74,132,119.9,70.11,3222802.09,3.12,286970,2.62
MKT-00599,1,10.56,386,210.42,50.23,4249492.63,3.22,265296,1.96
MKT-00600,8,1.49,337,251.49,66.76,1594983.21,3.28,688832,1.34
MKT-00601,4,10.26,160,12.75,89.76,868906.48,1.33,321433,2.71
MKT-00602,1,-1.4,434,289.4,72.39,4292382.32,2.49,2615,1.01
MKT-00603,3,5.74,373,44.92,87.87,1646302.09,2.94,702310,1.55
MKT-00604,5,-1.46,119,206.42,67.37,1266917.94,1.6,645265,1.76
MKT-00605,4,8.06,478,457.87,70.15,2018292.36,3.22,920735,1.46
MKT-00606,4,-4.71,253,59.53,62.83,1181981.53,4.82,558060,1.1
MKT-00607,4,-2.46,316,137.38,86.75,2441844.41,2.72,596938,1.96
MKT-00608,9,14.22,45,212.56,56.84,3021105.5,1.38,197456,3.51
MKT-00609,9,-3.3,419,254.58,54.88,2001972.29,1.9,375124,3.94
MKT-00610,3,9.53,384,97.66,92.48,96404.67,1.84,29971,2.47
MKT-00611,8,12.88,155,211.46,75.87,1987381.86,1.61,464614,2.27
MKT-00612,3,-4.74,255,104.74,79.79,363353.54,2.61,857665,4.32
MKT-00613,4,4.39,76,231.98,60.77,524234.52,3.19,44854,3.51
MKT-00614,9,-2.4,393,236.93,77.97,1024646.08,4.82,143179,4.57
MKT-00615,5,-1.62,344,13.41,83.4,606164.65,3.27,426321,1.14
MKT-00616,10,1.97,261,296.0,61.74,474504.5,1.77,253315,4.6
MKT-00617,6,-4.0,432,272.18,65.07,2179604.0,2.65,113218,1.95
MKT-00618,6,5.43,445,356.24,52.92,246006.13,1.86,134676,2.52
MKT-00619,3,-1.32,199,34.28,93.74,1979245.67,1.41,254027,4.52
MKT-00620,5,8.89,457,112.2,58.66,3561585.77,4.51,410993,4.13
MKT-00621,4,5.67,270,127.68,78.01,3930356.67,2.55,553673,3.99
MKT-00622,2,10.42,249,187.18,93.89,1432164.93,2.63,708020,4.99
MKT-00623,6,-3.06,141,206.31,79.59,3459086.04,1.79,36668,4.61
MKT-00624,9,2.36,334,34.28,69.43,2439632.74,1.57,783108,2.58
MKT-00625,9,9.56,236,328.49,89.65,4668734.21,3.07,375449,4.95
MKT-00626,1,10.54,11,269.91,63.89,3160821.15,1.54,567861,2.07
MKT-00627,10,5.1,494,307.03,92.33,3291116.38,4.51,303583,1.9
MKT-00628,4,7.77,207,382.33,79.18,548435.24,1.59,883540,1.17
MKT-00629,10,11.96,293,450.24,85.18,3618929.71,1.33,520218,3.48
MKT-00630,6,10.3,368,199.08,61.11,3437482.7,4.16,655952,2.04
MKT-00631,4,13.99,164,72.84,89.61,2922764.56,2.53,490823,3.18
MKT-00632,6,9.11,82,52.48,78.69,1886445.25,2.53,246740,3.46
MKT-00633,8,2.94,263,10.48,63.03,3349695.41,4.85,396592,2.0
MKT-00634,2,2.85,317,265.87,71.09,1590440.1,1.32,444357,3.94
MKT-00635,10,-3.34,59,329.96,61.73,3061388.12,1.3,727823,1.59
MKT-00636,7,3.06,495,98.95,50.5,3569418.04,3.06,91653,3.01
MKT-00637,2,8.19,315,329.89,90.67,1268970.61,2.25,919634,1.38
MKT-00638,5,2.7,482,476.62,66.75,3554902.69,2.37,128039,2.64
MKT-00639,3,8.57,38,464.6,85.96,3404306.45,1.56,568128,3.19
MKT-00640,3,-3.2,294,53.82,54.91,4622848.01,2.87,601829,1.0
MKT-00641,9,8.26,126,409.75,53.7,859430.06,2.61,813591,2.38
MKT-00642,8,7.63,352,490.42,70.99,2011027.83,1.09,668799,3.74
MKT-00643,8,10.35,134,263.8,76.41,1838308.58,3.65,528064,1.54
MKT-00644,7,-2.48,55,356.11,72.28,1462937.79,3.69,915466,3.23
MKT-00645,3,12.32,100,207.96,77.0,646214.83,1.66,570647,1.69
MKT-00646,6,14.35,52,352.84,89.15,2793515.89,2.23,333169,3.37
MKT-00647,10,5.04,241,205.22,87.3,1879360.21,1.91,511610,1.66
MKT-00648,6,-1.96,434,239.48,66.56,4999881.39,3.28,388389,2.59
MKT-00649,6,-1.37,234,323.83,59.28,1918074.75,4.59,304810,3.24
MKT-00650,4,5.56,136,476.57,94.01,4484009.02,1.56,943408,1.22
MKT-00651,5,3.95,219,41.64,61.46,705058.25,3.25,246336,1.98
MKT-00652,3,5.91,436,298.43,73.16,3395637.52,3.71,997639,2.79
MKT-00653,10,3.43,26,330.64,78.29,693156.01,3.7,995424,2.67
MKT-00654,4,10.82,365,96.13,92.54,2214731.94,1.87,862735,2.44
MKT-00655,8,4.85,286,183.63,62.54,4359484.4,1.71,331660,3.4
MKT-00656,5,-3.72,341,209.74,63.12,1985300.66,2.53,538585,4.47
MKT-00657,9,12.05,67,249.48,54.38,2886302.3,3.14,335348,2.0
MKT-00658,2,7.24,119,476.45,69.59,3986898.61,2.72,303866,2.71
MKT-00659,3,0.64,318,279.28,78.9,2202027.8,1.76,897671,2.48
MKT-00660,5,11.41,66,263.68,56.09,4461696.75,4.29,706478,1.99
MKT-00661,7,11.06,111,479.76,51.12,4501832.32,3.81,520838,2.84
MKT-00662,3,10.63,102,201.48,76.46,558692.91,2.66,639179,1.59
MKT-00663,2,1.05,225,465.7,54.62,2200957.5,4.88,149634,2.11
MKT-00664,9,12.33,140,353.9,64.44,4809417.25,3.52,834436,3.99
MKT-00665,5,2.53,152,483.89,86.28,1725124.82,2.32,898537,2.86
MKT-00666,1,6.74,58,413.73,91.95,2018853.54,2.5,446740,4.05
MKT-00667,2,5.58,117,318.36,59.44,3312965.73,1.89,561623,2.63
MKT-00668,1,-3.33,63,134.8,66.06,1823244.05,4.18,652737,2.66
MKT-00669,10,9.91,466,311.22,57.11,3138378.18,1.7,94530,1.88
MKT-00670,2,12.2,220,117.38,86.46,325734.56,1.42,373955,2.05
MKT-00671,10,4.63,305,426.43,56.06,2624910.66,1.31,744591,2.38
MKT-00672,7,14.26,127,480.34,85.06,4011467.66,2.27,484869,2.1
MKT-00673,1,14.54,219,171.76,83.56,2567177.73,1.35,976480,1.72
MKT-00674,2,1.25,92,137.03,50.96,3039717.31,1.64,480382,2.81
MKT-00675,9,11.17,182,304.9,73.29,1896516.46,2.07,804070,3.48
MKT-00676,1,3.05,474,6.67,84.35,1783458.75,3.83,2601,2.66
MKT-00677,1,8.25,218,400.51,78.97,4031689.92,1.5,528005,1.74
MKT-00678,2,-0.53,180,235.93,78.09,3335361.88,3.61,245347,2.3
MKT-00679,2,-0.82,40,279.23,83.26,2241756.28,1.06,902125,2.98
MKT-00680,5,13.88,277,157.95,86.03,2593963.14,4.98,653749,1.48
MKT-00681,3,6.34,161,35.06,62.31,3429529.26,1.25,130798,3.32
MKT-00682,4,11.22,80,479.97,92.91,3522788.03,1.42,859343,4.94
MKT-00683,10,11.83,70,378.38,80.36,3168090.76,1.13,560951,1.1
MKT-00684,2,12.74,395,372.31,64.82,2894477.69,3.47,113926,3.73
MKT-00685,1,-2.74,475,468.96,89.91,3987575.75,2.75,401468,2.13
MKT-00686,4,9.61,445,32.92,58.93,3849869.59,4.83,522882,1.52
MKT-00687,2,8.03,270,193.47,60.94,698029.94,4.59,522748,4.86
MKT-00688,8,-0.9,169,31.7,88.64,992086.63,1.91,236828,4.02
MKT-00689,10,0.8,381,373.01,71.18,2545696.89,3.7,42129,2.61
MKT-00690,4,13.11,281,492.33,76.7,694919.52,1.14,758456,3.43
MKT-00691,5,7.74,286,76.07,76.54,2925780.55,4.75,625479,4.44
MKT-00692,5,11.12,141,98.59,84.43,100563.27,3.87,668543,1.1
MKT-00693,9,-3.17,120,442.27,62.15,2295672.3,3.31,865108,3.76
