Customer_ID,Age,Gender,Income,Location,Last_Transaction,Frequent_Merchant,Average_Monthly_Spend,Social_Media_Platform,Engagement_Score,Customer_Feedback,Review_Score,Credit_Score,Existing_Loans,Loan_Offer,Food_Expense,Entertainment_Expense,Bills_Expense,Savings_Expense,Fraud_Score,Financial_Advice,Investment_Profile
CUST-0158,50,Male,1785013,Pune,1121,Big Bazaar,84673,Twitter,57,Neutral,1,441,2,Home Loan,14403,14638,45723,30635,89,Reduce Spending,Fixed Deposits
CUST-0159,60,Male,2392481,Chennai,6613,Flipkart,51664,Facebook,99,Neutral,2,313,2,Personal Loan,1815,7131,20627,41713,86,Increase Savings,Fixed Deposits
CUST-0160,51,Female,1927959,Lucknow,1533,Big Bazaar,5167,Instagram,97,Neutral,2,466,5,Home Loan,7062,8757,28438,30746,89,Increase Savings,Fixed Deposits
CUST-0161,71,Male,2356038,Hyderabad,6810,Myntra,19045,Instagram,92,Neutral,1,731,3,Credit Card Offer,13105,7056,25640,36460,73,Consider a Loan,Gold
CUST-0162,72,Male,996946,Ahmedabad,2784,DMart,11352,Instagram,42,Positive,2,766,2,Credit Card Offer,15936,2009,9394,28054,92,Increase Savings,Stocks
CUST-0163,43,Male,2124480,Hyderabad,9465,Reliance Digital,54511,LinkedIn,41,Positive,5,597,0,Credit Card Offer,16105,1575,5911,20464,2,Invest in Mutual Funds,Bonds
CUST-0164,47,Male,1543256,Kolkata,1735,Reliance Digital,60462,Facebook,46,Neutral,5,698,1,Car Loan,11277,2421,31315,10392,24,Invest in Mutual Funds,Bonds
CUST-0165,30,Male,2399771,Mumbai,5221,Flipkart,76432,Instagram,35,Negative,5,407,5,Credit Card Offer,12558,7207,30958,3740,54,Reduce Spending,Gold
CUST-0166,36,Male,1539818,Kolkata,337,Reliance Digital,88975,Instagram,22,Negative,4,547,0,Personal Loan,16062,9114,22309,38097,77,Invest in Mutual Funds,Gold
CUST-0167,21,Female,2385669,Chennai,5051,Reliance Digital,95451,LinkedIn,11,Neutral,5,742,4,Home Loan,3609,13556,38084,3852,49,Increase Savings,Stocks
CUST-0168,20,Female,1548760,Lucknow,5163,Amazon,32811,Instagram,28,Neutral,2,690,1,Car Loan,2349,13860,17758,2332,9,Increase Savings,Fixed Deposits
CUST-0169,19,Male,2045221,Chennai,4083,Reliance Digital,32679,LinkedIn,35,Positive,2,669,4,Personal Loan,4095,13266,1303,7454,49,Increase Savings,Bonds
CUST-0170,52,Male,1024278,Chennai,2653,Amazon,59016,Twitter,87,Negative,5,400,1,Credit Card Offer,3439,5555,33791,15303,33,Reduce Spending,Bonds
CUST-0171,66,Male,1845718,Hyderabad,6403,Flipkart,99751,Instagram,95,Neutral,5,689,3,Car Loan,971,4954,11353,12200,61,Consider a Loan,Bonds
CUST-0172,73,Male,1626547,Jaipur,8661,Reliance Digital,30712,Facebook,5,Positive,2,772,4,Credit Card Offer,16861,12776,13997,37021,64,Invest in Mutual Funds,Gold
CUST-0173,55,Female,1593920,Pune,5964,Amazon,85099,LinkedIn,76,Neutral,4,344,1,Home Loan,3454,1994,18660,15050,60,Reduce Spending,Stocks
CUST-0174,19,Male,1384203,Mumbai,5480,Amazon,67583,Instagram,76,Negative,4,500,4,Car Loan,8248,6566,13853,17277,75,Increase Savings,Bonds
CUST-0175,75,Female,2117960,Kolkata,4971,Myntra,9779,Twitter,2,Neutral,1,610,4,Personal Loan,3039,11642,3560,20667,73,Increase Savings,Stocks
CUST-0176,65,Female,1470438,Ahmedabad,7968,DMart,77396,Twitter,94,Negative,2,630,4,Car Loan,18492,5597,40876,28543,2,Increase Savings,Gold
CUST-0177,40,Male,2387932,Kolkata,2461,Flipkart,44002,Instagram,9,Positive,5,301,3,Car Loan,10847,832,16330,1660,36,Invest in Mutual Funds,Bonds
CUST-0178,18,Male,1499043,Delhi,5764,Amazon,36334,LinkedIn,97,Positive,1,760,1,Car Loan,9829,858,34116,37152,37,Invest in Mutual Funds,Stocks
CUST-0179,61,Female,1160211,Mumbai,8747,DMart,91656,LinkedIn,82,Negative,1,654,0,Home Loan,1320,1034,28904,14042,81,Reduce Spending,Stocks
CUST-0180,33,Female,631465,Hyderabad,4688,Reliance Digital,97957,Facebook,33,Negative,4,625,0,Car Loan,7965,1405,12178,23577,100,Invest in Mutual Funds,Gold
CUST-0181,39,Male,1501618,Delhi,5073,Myntra,5225,LinkedIn,30,Neutral,3,848,2,Car Loan,931,11736,37381,41388,84,Consider a Loan,Bonds
CUST-0182,18,Male,1539608,Bangalore,1599,DMart,45948,Instagram,88,Positive,4,785,0,Home Loan,13153,7215,20023,36893,67,Increase Savings,Bonds
CUST-0183,19,Male,301048,Chennai,7484,Flipkart,33578,LinkedIn,61,Negative,5,848,5,Personal Loan,11345,10489,14144,33858,24,Invest in Mutual Funds,Stocks
CUST-0184,71,Male,1952909,Mumbai,2137,Myntra,54106,Facebook,77,Negative,5,810,5,Personal Loan,14324,7567,2452,26820,34,Invest in Mutual Funds,Stocks
CUST-0185,67,Female,2340927,Hyderabad,8556,Amazon,60198,Facebook,58,Neutral,5,553,4,Home Loan,15456,2086,48956,46366,6,Consider a Loan,Stocks
CUST-0186,36,Female,1259326,Chennai,6274,Reliance Digital,23196,LinkedIn,62,Neutral,5,324,2,Car Loan,11301,1963,13793,26007,68,Increase Savings,Stocks
CUST-0187,71,Male,1886869,Kolkata,2084,DMart,48376,Facebook,8,Neutral,4,349,2,Home Loan,13644,2216,7319,45982,39,Consider a Loan,Stocks
CUST-0188,54,Male,762681,Lucknow,5016,Big Bazaar,48202,Facebook,42,Positive,1,317,1,Car Loan,18593,14274,16570,28635,31,Increase Savings,Bonds
CUST-0189,43,Female,742214,Ahmedabad,6709,Reliance Digital,60503,Instagram,7,Positive,1,800,4,Home Loan,9963,833,43370,43425,34,Consider a Loan,Bonds
CUST-0190,32,Male,783347,Bangalore,1527,Amazon,92593,Facebook,54,Neutral,5,477,3,Car Loan,12440,7319,16290,27748,92,Reduce Spending,Bonds
CUST-0191,34,Male,724668,Lucknow,4692,Big Bazaar,17665,LinkedIn,35,Neutral,4,683,2,Car Loan,4228,6956,33346,19788,7,Consider a Loan,Gold
CUST-0192,53,Male,590717,Ahmedabad,1693,DMart,26128,Facebook,36,Positive,3,543,0,Credit Card Offer,10032,6890,24151,22270,3,Reduce Spending,Bonds
CUST-0193,43,Female,741310,Jaipur,167,Amazon,76693,Twitter,81,Positive,2,302,1,Personal Loan,17499,6489,21236,12307,64,Increase Savings,Fixed Deposits
CUST-0194,68,Female,808416,Pune,136,Amazon,44907,LinkedIn,4,Neutral,5,517,0,Car Loan,18211,2704,29564,8312,39,Increase Savings,Bonds
CUST-0195,41,Female,1397422,Kolkata,3836,Reliance Digital,69887,Instagram,18,Negative,1,483,4,Car Loan,10688,12251,23831,25520,88,Consider a Loan,Stocks
CUST-0196,55,Female,347824,Lucknow,7297,DMart,54506,Twitter,58,Neutral,4,677,5,Credit Card Offer,17633,12133,38708,16412,49,Increase Savings,Stocks
CUST-0197,40,Male,584954,Kolkata,9486,Myntra,65941,LinkedIn,14,Neutral,4,313,3,Credit Card Offer,18466,3194,9958,20345,32,Consider a Loan,Bonds
CUST-0198,48,Female,446174,Bangalore,4343,Flipkart,44066,Instagram,48,Negative,5,334,5,Car Loan,7226,9414,10595,21065,15,Invest in Mutual Funds,Bonds
CUST-0199,39,Male,1988917,Mumbai,7518,Flipkart,88952,Facebook,36,Positive,4,598,3,Car Loan,11523,12745,44501,14924,20,Increase Savings,Gold
CUST-0200,36,Female,2298677,Delhi,7139,Reliance Digital,83585,Instagram,65,Neutral,5,843,3,Home Loan,19549,13784,46083,21239,78,Consider a Loan,Stocks
CUST-0201,23,Female,495443,Hyderabad,575,Amazon,67543,LinkedIn,2,Neutral,1,686,3,Credit Card Offer,12423,11474,45441,15907,88,Invest in Mutual Funds,Bonds
CUST-0202,52,Female,900002,Lucknow,5625,Reliance Digital,57379,LinkedIn,2,Positive,2,711,5,Credit Card Offer,11048,13717,6795,20928,31,Reduce Spending,Stocks
CUST-0203,51,Male,452767,Bangalore,2575,Big Bazaar,31324,LinkedIn,53,Neutral,5,379,2,Home Loan,6507,1754,17987,34022,66,Consider a Loan,Bonds
CUST-0204,58,Male,355350,Chennai,8743,DMart,89626,Twitter,30,Neutral,4,622,2,Personal Loan,11387,8978,3247,45724,49,Consider a Loan,Fixed Deposits
CUST-0205,41,Male,458743,Bangalore,8540,Reliance Digital,64015,Facebook,43,Neutral,4,606,4,Car Loan,11676,4768,27719,49853,37,Invest in Mutual Funds,Fixed Deposits
CUST-0206,69,Male,1131793,Chennai,1023,Myntra,84020,Twitter,11,Neutral,2,588,3,Credit Card Offer,10624,3356,30003,43712,87,Invest in Mutual Funds,Fixed Deposits
CUST-0207,71,Male,1030518,Mumbai,8992,DMart,67909,Twitter,47,Neutral,3,537,0,Home Loan,924,8819,46088,36514,24,Consider a Loan,Bonds
CUST-0208,40,Female,815654,Bangalore,8936,DMart,89353,Instagram,10,Positive,4,473,2,Home Loan,16541,13473,5507,39046,64,Increase Savings,Stocks
CUST-0209,71,Male,2473395,Hyderabad,3701,Reliance Digital,33796,Twitter,17,Positive,4,650,3,Credit Card Offer,9506,7518,40325,48071,74,Consider a Loan,Bonds
CUST-0210,73,Male,699441,Hyderabad,9916,Flipkart,52031,Twitter,43,Positive,3,640,0,Car Loan,9401,3732,24823,45771,98,Consider a Loan,Stocks
CUST-0211,60,Female,1608402,Delhi,2479,Flipkart,83472,Facebook,95,Neutral,1,354,2,Home Loan,12236,2838,6275,20256,61,Invest in Mutual Funds,Stocks
CUST-0212,73,Male,1856745,Delhi,2701,Amazon,45081,Facebook,42,Negative,1,770,4,Personal Loan,15995,14508,20866,17303,20,Invest in Mutual Funds,Bonds
CUST-0213,41,Male,1991231,Hyderabad,5504,Myntra,88486,Facebook,74,Neutral,3,552,2,Home Loan,5505,11994,48054,9626,49,Increase Savings,Gold
CUST-0214,55,Male,885191,Lucknow,5301,DMart,16868,Facebook,83,Positive,2,366,2,Personal Loan,7781,1364,24107,17868,97,Reduce Spending,Gold
CUST-0215,33,Male,829027,Kolkata,6844,Big Bazaar,30755,LinkedIn,80,Negative,2,415,2,Home Loan,13175,2094,42666,7079,17,Invest in Mutual Funds,Stocks
CUST-0216,28,Female,1553863,Ahmedabad,7676,Flipkart,24600,LinkedIn,39,Positive,3,515,5,Personal Loan,12058,3327,30340,17785,5,Increase Savings,Stocks
CUST-0217,62,Male,1676996,Chennai,5696,Reliance Digital,68132,Instagram,51,Positive,2,325,2,Credit Card Offer,19011,13535,1792,22675,0,Increase Savings,Bonds
CUST-0218,28,Male,2100071,Kolkata,1836,Amazon,66392,Instagram,61,Negative,3,796,5,Personal Loan,17977,6095,14505,41868,89,Reduce Spending,Stocks
CUST-0219,24,Male,1555333,Chennai,6036,Reliance Digital,64020,Facebook,88,Neutral,3,362,2,Home Loan,16122,7556,7625,33543,99,Increase Savings,Gold
CUST-0220,50,Female,1894470,Chennai,1103,Flipkart,41982,LinkedIn,44,Neutral,2,377,1,Personal Loan,5370,12347,38134,44816,31,Consider a Loan,Stocks
CUST-0221,56,Female,1509921,Kolkata,5872,DMart,35168,Facebook,99,Negative,5,662,1,Credit Card Offer,5103,6831,31540,48919,78,Reduce Spending,Gold
CUST-0222,72,Male,1151728,Bangalore,4946,Myntra,72225,Facebook,67,Positive,1,500,4,Car Loan,17195,9293,33306,46051,46,Consider a Loan,Stocks
CUST-0223,75,Female,1838747,Kolkata,3469,Myntra,61795,Instagram,71,Negative,3,466,3,Personal Loan,983,807,6545,32696,27,Invest in Mutual Funds,Fixed Deposits
CUST-0224,63,Male,1793641,Bangalore,1918,Reliance Digital,99029,LinkedIn,7,Positive,5,479,3,Personal Loan,9413,6731,32577,42003,1,Consider a Loan,Bonds
CUST-0225,22,Female,1934474,Mumbai,403,Reliance Digital,31611,Instagram,51,Negative,5,766,4,Home Loan,19999,8471,35644,31663,38,Reduce Spending,Fixed Deposits
CUST-0226,69,Male,2406555,Bangalore,8919,Big Bazaar,32819,Facebook,12,Negative,1,468,3,Home Loan,11384,2189,48559,34191,18,Consider a Loan,Stocks
CUST-0227,37,Male,2249497,Jaipur,7818,DMart,66088,Twitter,38,Positive,5,466,2,Car Loan,15892,9045,45032,34246,86,Consider a Loan,Stocks
CUST-0228,69,Female,1022423,Ahmedabad,6822,Amazon,11103,Instagram,27,Neutral,4,649,3,Car Loan,11888,10752,33889,36729,3,Consider a Loan,Fixed Deposits
CUST-0229,63,Male,1731577,Mumbai,8385,Big Bazaar,41062,Twitter,27,Neutral,5,811,3,Car Loan,15233,1890,28072,14657,22,Invest in Mutual Funds,Fixed Deposits
CUST-0230,60,Female,2329656,Pune,3578,DMart,16178,Instagram,37,Neutral,3,388,1,Car Loan,8988,4618,24013,47204,78,Invest in Mutual Funds,Bonds
CUST-0231,62,Male,1877632,Bangalore,3269,Myntra,41232,Twitter,49,Neutral,1,711,2,Car Loan,544,4422,30577,9185,29,Reduce Spending,Fixed Deposits
CUST-0232,68,Male,2158393,Hyderabad,5595,Amazon,27711,Instagram,44,Positive,2,406,0,Car Loan,13832,11121,49268,49215,36,Reduce Spending,Bonds
CUST-0233,37,Female,622834,Ahmedabad,9122,Reliance Digital,95673,Facebook,41,Negative,3,471,2,Credit Card Offer,12580,8556,9687,17714,58,Invest in Mutual Funds,Stocks
CUST-0234,47,Female,2054826,Pune,4139,DMart,16331,Facebook,99,Negative,3,406,4,Home Loan,17090,14899,10504,30966,3,Increase Savings,Stocks
CUST-0235,71,Male,2093051,Ahmedabad,1136,Flipkart,76176,Facebook,61,Negative,3,630,4,Home Loan,14948,2833,30173,30708,65,Consider a Loan,Stocks
CUST-0236,36,Male,1955245,Kolkata,8847,Big Bazaar,16180,LinkedIn,81,Positive,5,307,0,Home Loan,9240,5860,43272,46798,85,Invest in Mutual Funds,Stocks
CUST-0237,19,Male,885210,Lucknow,9887,Flipkart,97801,Facebook,73,Neutral,3,384,0,Home Loan,15266,13591,45107,17000,82,Consider a Loan,Stocks
CUST-0238,30,Female,701206,Ahmedabad,7015,Big Bazaar,92404,LinkedIn,79,Positive,5,582,3,Credit Card Offer,16695,6508,26558,49406,13,Increase Savings,Bonds
CUST-0239,73,Male,1655904,Ahmedabad,7215,Reliance Digital,8012,Facebook,52,Positive,1,700,1,Home Loan,6829,2846,30653,13200,20,Consider a Loan,Bonds
CUST-0240,37,Female,345195,Kolkata,5313,Flipkart,49218,Twitter,86,Negative,1,427,2,Car Loan,17075,1784,25724,41899,57,Invest in Mutual Funds,Stocks
CUST-0241,60,Female,448932,Chennai,3915,DMart,99390,Facebook,88,Negative,2,723,2,Car Loan,4974,11310,16583,15763,86,Increase Savings,Bonds
CUST-0242,56,Male,1719781,Jaipur,6320,DMart,16441,Facebook,13,Neutral,1,771,1,Personal Loan,8991,7960,23554,10716,27,Reduce Spending,Fixed Deposits
CUST-0243,24,Male,809536,Kolkata,5506,Big Bazaar,50653,Facebook,12,Positive,2,487,5,Personal Loan,1406,10523,28369,19086,25,Consider a Loan,Gold
CUST-0244,35,Female,1065453,Chennai,6939,Flipkart,47959,LinkedIn,56,Neutral,4,685,1,Credit Card Offer,14049,1750,36190,6617,3,Invest in Mutual Funds,Fixed Deposits
CUST-0245,18,Female,744309,Kolkata,3486,DMart,13099,Facebook,61,Neutral,4,647,4,Credit Card Offer,7475,7011,29466,10790,42,Increase Savings,Stocks
CUST-0246,48,Male,1135261,Kolkata,9952,Flipkart,30984,Twitter,96,Positive,3,781,0,Car Loan,13873,2189,27220,15422,72,Invest in Mutual Funds,Bonds
CUST-0247,58,Male,916648,Jaipur,8658,Flipkart,59210,Instagram,46,Neutral,3,336,3,Personal Loan,7423,2894,12943,28634,43,Consider a Loan,Stocks
CUST-0248,40,Female,1416990,Bangalore,584,Flipkart,97012,Facebook,77,Neutral,3,846,5,Credit Card Offer,4134,1418,18122,23798,76,Increase Savings,Gold
CUST-0249,23,Female,1018262,Ahmedabad,2557,Myntra,23773,LinkedIn,95,Neutral,1,553,5,Credit Card Offer,17200,13546,37644,6734,47,Invest in Mutual Funds,Bonds
CUST-0250,30,Male,563102,Ahmedabad,8232,DMart,40448,Facebook,99,Negative,2,719,5,Home Loan,14467,14146,1846,30623,43,Increase Savings,Fixed Deposits
CUST-0251,73,Male,1391072,Delhi,5047,Big Bazaar,74801,Instagram,85,Positive,3,617,3,Home Loan,19474,11067,13644,10965,55,Reduce Spending,Bonds
CUST-0252,32,Female,1042949,Pune,7516,DMart,97935,Facebook,29,Neutral,3,813,4,Car Loan,6824,5482,34932,38126,79,Increase Savings,Fixed Deposits
CUST-0253,60,Male,319572,Ahmedabad,4161,Big Bazaar,75388,LinkedIn,15,Negative,2,616,4,Car Loan,7113,9191,12560,14993,83,Increase Savings,Bonds
CUST-0254,30,Male,1582482,Ahmedabad,2620,Big Bazaar,58002,Instagram,63,Negative,1,426,0,Credit Card Offer,13889,14621,48603,6774,51,Invest in Mutual Funds,Bonds
CUST-0255,72,Male,577991,Mumbai,7658,Myntra,73753,LinkedIn,82,Neutral,5,678,0,Home Loan,16114,553,44643,12404,2,Increase Savings,Gold
CUST-0256,67,Female,1597386,Kolkata,6116,DMart,73326,LinkedIn,42,Positive,3,345,5,Home Loan,9639,2654,22708,25466,34,Reduce Spending,Bonds
CUST-0257,21,Female,468724,Jaipur,769,DMart,60348,Facebook,86,Positive,2,710,0,Home Loan,5625,10142,17694,26346,80,Invest in Mutual Funds,Fixed Deposits
CUST-0258,45,Male,885889,Mumbai,348,Big Bazaar,97178,Facebook,14,Neutral,1,319,0,Home Loan,720,739,35823,28152,2,Invest in Mutual Funds,Gold
CUST-0259,58,Female,793501,Lucknow,2347,DMart,84386,Instagram,10,Positive,5,699,2,Personal Loan,15014,10244,38113,22409,17,Increase Savings,Bonds
CUST-0260,39,Male,569884,Kolkata,2385,Reliance Digital,40191,Twitter,39,Positive,5,398,4,Credit Card Offer,7084,4310,27409,35957,17,Invest in Mutual Funds,Gold
CUST-0261,33,Male,326253,Lucknow,6553,Big Bazaar,75553,Facebook,79,Positive,2,605,4,Car Loan,4108,3993,45188,10621,34,Increase Savings,Bonds
CUST-0262,67,Female,1415341,Delhi,2476,Amazon,81172,Twitter,22,Negative,5,647,2,Car Loan,1887,12027,11361,48815,47,Increase Savings,Gold
CUST-0263,45,Male,1067912,Kolkata,974,Big Bazaar,42910,Facebook,76,Neutral,1,691,1,Credit Card Offer,2721,14913,38460,22675,49,Increase Savings,Fixed Deposits
CUST-0264,35,Female,2244060,Chennai,6385,Flipkart,61846,LinkedIn,69,Neutral,3,760,2,Personal Loan,10338,5135,12699,4498,32,Increase Savings,Gold
CUST-0265,59,Male,604122,Ahmedabad,3751,DMart,82357,LinkedIn,52,Neutral,2,364,4,Personal Loan,7144,2309,38347,22766,7,Invest in Mutual Funds,Fixed Deposits
CUST-0266,38,Female,1413273,Pune,6513,Flipkart,96694,Twitter,23,Neutral,5,781,0,Credit Card Offer,7940,10326,28428,2515,82,Consider a Loan,Stocks
CUST-0267,70,Male,1576349,Jaipur,6407,Amazon,27040,Facebook,65,Positive,4,524,5,Credit Card Offer,533,2800,44902,47015,93,Reduce Spending,Gold
CUST-0268,48,Male,1990162,Jaipur,1669,Myntra,97924,Instagram,67,Neutral,5,630,4,Car Loan,19926,1180,31823,4743,76,Reduce Spending,Stocks
CUST-0269,55,Male,2305812,Lucknow,3079,Flipkart,34803,Instagram,81,Positive,2,545,5,Car Loan,9152,2464,32987,14576,62,Consider a Loan,Bonds
CUST-0270,24,Male,1761131,Kolkata,4703,Flipkart,93070,Twitter,57,Neutral,3,386,3,Personal Loan,12272,8239,8030,29463,39,Reduce Spending,Gold
CUST-0271,44,Male,2465110,Lucknow,1745,Big Bazaar,52630,LinkedIn,45,Neutral,3,570,2,Personal Loan,867,4419,15528,14974,66,Invest in Mutual Funds,Fixed Deposits
CUST-0272,35,Male,445854,Kolkata,2348,Flipkart,52089,Facebook,85,Neutral,4,745,4,Home Loan,19007,8136,19043,38016,25,Consider a Loan,Stocks
CUST-0273,66,Female,2167101,Hyderabad,8516,Big Bazaar,49694,Facebook,2,Positive,3,564,3,Home Loan,4409,7480,15948,15452,88,Reduce Spending,Stocks
CUST-0274,55,Male,2212018,Hyderabad,1675,DMart,19458,Facebook,24,Positive,2,601,1,Home Loan,1807,4744,27125,34683,80,Consider a Loan,Stocks
CUST-0275,19,Female,1057876,Kolkata,9442,Flipkart,25973,Facebook,81,Positive,5,747,5,Car Loan,8945,10953,46115,35266,2,Invest in Mutual Funds,Fixed Deposits
CUST-0276,46,Male,1138125,Ahmedabad,1787,Myntra,95218,Twitter,46,Positive,5,573,4,Credit Card Offer,17528,7855,12108,4646,92,Consider a Loan,Gold
CUST-0277,30,Male,1170664,Pune,2918,Myntra,20664,Twitter,80,Neutral,3,428,2,Personal Loan,13287,5177,34990,45465,73,Increase Savings,Stocks
CUST-0278,40,Female,2268275,Chennai,9880,Flipkart,33415,Instagram,50,Neutral,2,593,3,Personal Loan,18073,13566,6929,48476,12,Invest in Mutual Funds,Gold
CUST-0279,52,Male,730655,Hyderabad,7192,Flipkart,12981,Facebook,72,Positive,2,774,0,Personal Loan,13609,13661,31077,38600,49,Invest in Mutual Funds,Fixed Deposits
CUST-0280,22,Female,1881482,Chennai,3689,Amazon,91208,Facebook,23,Negative,4,375,2,Personal Loan,15338,12508,32230,36701,69,Reduce Spending,Gold
CUST-0281,41,Male,432200,Pune,2903,Flipkart,57763,Instagram,74,Neutral,5,436,3,Personal Loan,12649,12993,39606,11035,88,Consider a Loan,Stocks
CUST-0282,58,Female,384532,Bangalore,695,Amazon,51455,Instagram,90,Neutral,1,411,2,Credit Card Offer,8064,5465,29392,27181,33,Reduce Spending,Fixed Deposits
CUST-0283,39,Male,1124721,Mumbai,6968,Flipkart,17607,Instagram,51,Negative,5,727,0,Car Loan,8739,8798,7332,19580,44,Consider a Loan,Fixed Deposits
CUST-0284,30,Female,671699,Ahmedabad,4681,Big Bazaar,93163,Instagram,6,Neutral,4,446,0,Personal Loan,6376,13099,1747,21436,50,Reduce Spending,Bonds
CUST-0285,27,Female,1747893,Chennai,565,Reliance Digital,41341,Twitter,91,Negative,1,399,2,Credit Card Offer,7316,11537,2023,3743,2,Invest in Mutual Funds,Bonds
CUST-0286,61,Female,788519,Mumbai,5316,Myntra,40956,Twitter,49,Neutral,1,672,4,Credit Card Offer,10090,6957,15658,7785,50,Invest in Mutual Funds,Bonds
CUST-0287,33,Male,1617422,Jaipur,5414,DMart,98536,Instagram,7,Neutral,3,435,3,Personal Loan,6962,6835,24903,9004,17,Reduce Spending,Gold
CUST-0288,31,Female,1686496,Chennai,6978,Big Bazaar,22127,Instagram,68,Positive,3,451,4,Car Loan,18821,13222,49703,18849,97,Increase Savings,Fixed Deposits
CUST-0289,33,Male,2314537,Mumbai,385,Big Bazaar,10955,Twitter,67,Neutral,3,464,2,Car Loan,18218,1397,25604,29586,81,Consider a Loan,Fixed Deposits
CUST-0290,41,Male,1385407,Jaipur,2628,DMart,92747,Facebook,70,Positive,1,341,2,Home Loan,9712,3962,34081,13430,92,Increase Savings,Fixed Deposits
CUST-0291,55,Male,1932669,Kolkata,5720,Amazon,60261,Twitter,20,Neutral,4,360,3,Home Loan,11333,12015,42237,12722,78,Reduce Spending,Gold
CUST-0292,42,Male,848192,Delhi,3062,Amazon,52804,Facebook,6,Positive,2,549,1,Home Loan,19895,2540,47068,15830,70,Invest in Mutual Funds,Fixed Deposits
CUST-0293,64,Female,2327562,Mumbai,8325,DMart,25491,LinkedIn,83,Neutral,3,742,0,Car Loan,6748,1679,7078,45284,47,Reduce Spending,Stocks
CUST-0294,55,Female,806167,Ahmedabad,7395,DMart,42136,Instagram,35,Negative,4,789,3,Credit Card Offer,8987,7893,41606,14283,64,Increase Savings,Stocks
CUST-0295,30,Female,609252,Chennai,4458,Flipkart,80362,Instagram,14,Negative,4,341,2,Home Loan,11315,8396,32624,3675,70,Increase Savings,Stocks
CUST-0296,33,Female,2177514,Ahmedabad,1725,Big Bazaar,98310,LinkedIn,16,Negative,3,841,3,Car Loan,10558,6026,28256,43571,59,Increase Savings,Fixed Deposits
CUST-0297,51,Female,656412,Mumbai,4116,Amazon,33835,Twitter,81,Neutral,3,576,3,Home Loan,17605,11150,4789,34598,16,Increase Savings,Stocks
CUST-0298,72,Male,2145937,Pune,753,Myntra,8256,LinkedIn,44,Neutral,2,669,1,Home Loan,6886,7173,34335,25815,42,Consider a Loan,Stocks
CUST-0299,24,Male,1883664,Lucknow,9917,Amazon,69484,LinkedIn,24,Neutral,5,393,2,Home Loan,1591,14225,30185,16511,97,Invest in Mutual Funds,Bonds
CUST-0300,23,Female,704740,Ahmedabad,3713,Myntra,43800,Instagram,100,Negative,2,396,1,Personal Loan,7871,13131,8933,45144,8,Invest in Mutual Funds,Stocks
CUST-0301,24,Female,1226000,Pune,5255,Flipkart,24379,Twitter,24,Positive,2,726,3,Car Loan,3459,13111,32370,15009,74,Consider a Loan,Gold
CUST-0302,19,Male,1134204,Chennai,4591,Reliance Digital,50218,Facebook,1,Negative,3,773,0,Home Loan,6533,10814,5848,13521,39,Consider a Loan,Bonds
CUST-0303,67,Male,1734315,Jaipur,1157,Myntra,51659,Facebook,35,Negative,3,741,0,Car Loan,9844,14572,4941,5679,51,Consider a Loan,Fixed Deposits
